4367	강왕	2 	1 	0 	0 	2 	0 	0 	0 	0 	0 	0 
7084	강용석	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
3151	강용식	3 	2 	0 	0 	0 	0 	3 	0 	0 	0 	0 
7085	강우규	1 	1 	0 	0 	0 	0 	0 	0 	0 	0 	1 
4368	강우석	2 	2 	0 	0 	0 	0 	0 	2 	0 	0 	0 
4369	강우혁	2 	2 	0 	0 	0 	0 	1 	1 	0 	0 	0 
7086	강운태	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
309	강원	30 	13 	0 	0 	1 	1 	14 	1 	0 	0 	13 
7087	강원대	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
7088	강원대학교	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
91	강원도	80 	27 	1 	7 	27 	8 	18 	12 	0 	0 	7 
4370	강원도의힘	2 	1 	0 	0 	0 	0 	0 	2 	0 	0 	0 
7089	강원상호신용금고	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
4371	강원이	2 	1 	0 	0 	0 	2 	0 	0 	0 	0 	0 
7090	강윤주	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
7091	강은라	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
7092	강의	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
4372	강인섭	2 	1 	0 	0 	0 	0 	2 	0 	0 	0 	0 
7093	강인식	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
7094	강장자	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
1283	강재규	8 	1 	0 	0 	0 	8 	0 	0 	0 	0 	0 
3152	강재섭	3 	3 	0 	0 	0 	0 	2 	1 	0 	0 	0 
7095	강재우	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
7096	강재화	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
7097	강전탁야	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
7098	강점동	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
7099	강정구	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
7100	강정모	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
7101	강정일	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
7102	강제억	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
7103	강종찬	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
2005	강종천	5 	1 	0 	0 	0 	5 	0 	0 	0 	0 	0 
7104	강준호	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
4373	강증산	2 	1 	0 	0 	2 	0 	0 	0 	0 	0 	0 
7105	강진	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
7106	강진구	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
7107	강진수	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
7108	강진옥	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
4374	강진철	2 	1 	0 	0 	2 	0 	0 	0 	0 	0 	0 
4375	강창성	2 	2 	0 	0 	0 	0 	1 	1 	0 	0 	0 
7109	강창일	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
4376	강철	2 	1 	0 	0 	0 	0 	2 	0 	0 	0 	0 
7110	강철선	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
7111	강철종	1 	1 	0 	0 	0 	0 	0 	0 	0 	0 	1 
7112	강촌	1 	1 	0 	0 	0 	1 	0 	0 	0 	0 	0 
4377	강태진	2 	1 	0 	0 	0 	2 	0 	0 	0 	0 	0 
7113	강태평	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
3153	강택민	3 	2 	0 	0 	0 	0 	3 	0 	0 	0 	0 
4378	강풍호	2 	1 	0 	0 	0 	0 	0 	2 	0 	0 	0 
4379	강한섭	2 	1 	0 	0 	0 	0 	0 	2 	0 	0 	0 
7114	강헌	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
7115	강현준	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
4380	강현화	2 	1 	2 	0 	0 	0 	0 	0 	0 	0 	0 
7116	강호	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
7117	강호동	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
7118	강홍립	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
926	강화	11 	4 	0 	1 	4 	1 	0 	0 	5 	0 	0 
7119	강화교	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
629	강화도	15 	7 	0 	5 	7 	0 	1 	1 	1 	0 	0 
7120	강화동헌	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
7121	강화만	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
3154	강화부	3 	1 	0 	0 	3 	0 	0 	0 	0 	0 	0 
4381	강화성	2 	1 	0 	0 	2 	0 	0 	0 	0 	0 	0 
2475	강화읍	4 	1 	0 	0 	4 	0 	0 	0 	0 	0 	0 
7122	강희철	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
832	개경	12 	5 	0 	5 	7 	0 	0 	0 	0 	0 	0 
7123	개구리	1 	1 	0 	0 	0 	0 	0 	0 	1 	0 	0 
7124	개구리들	1 	1 	0 	0 	0 	0 	0 	0 	1 	0 	0 
4382	개구장이까치	2 	1 	0 	0 	0 	0 	2 	0 	0 	0 	0 
7125	개다리에합바지	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
2006	개똥이	5 	1 	0 	0 	5 	0 	0 	0 	0 	0 	0 
4383	개로왕	2 	1 	0 	0 	2 	0 	0 	0 	0 	0 	0 
1451	개마고원	7 	2 	0 	7 	0 	0 	0 	0 	0 	0 	0 
7126	개발이익환수법	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
7127	개밥풀	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
7128	개버릇	1 	1 	0 	0 	0 	0 	0 	1 	0 	0 	0 
7129	개벽	1 	1 	1 	0 	0 	0 	0 	0 	0 	0 	0 
7130	개사리	1 	1 	0 	0 	0 	0 	0 	0 	0 	0 	1 
332	개성	28 	10 	0 	18 	7 	1 	0 	2 	0 	0 	0 
7131	개성부	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
7132	개정저작권법	1 	1 	0 	0 	1 	0 	0 	0 	0 	0 	0 
7133	개천	1 	1 	0 	1 	0 	0 	0 	0 	0 	0 	0 
7134	개천역	1 	1 	0 	0 	0 	0 	1 	0 	0 	0 	0 
